48.0,  36.0,  48.0,  96.0,  48.0,  48.0,  324.0,  135.0,  0.9,  27.0
48.0,  36.0,  48.0,  96.0,  24.0,  48.0,  300.0,  125.0,  0.8333333333333334,  27.5
48.0,  36.0,  48.0,  96.0,  48.0,  24.0,  300.0,  125.0,  0.8333333333333334,  28.0
48.0,  36.0,  48.0,  96.0,  16.0,  48.0,  292.0,  121.66666666666667,  0.8111111111111111,  28.0
48.0,  36.0,  48.0,  48.0,  48.0,  48.0,  276.0,  115.0,  0.7666666666666667,  28.0
48.0,  36.0,  24.0,  96.0,  48.0,  48.0,  300.0,  125.0,  0.8333333333333334,  28.0
48.0,  18.0,  48.0,  96.0,  48.0,  48.0,  306.0,  127.5,  0.85,  28.0
24.0,  36.0,  48.0,  96.0,  48.0,  48.0,  300.0,  125.0,  0.8333333333333334,  28.0
48.0,  36.0,  48.0,  96.0,  24.0,  24.0,  276.0,  115.0,  0.7666666666666667,  28.5
48.0,  36.0,  48.0,  96.0,  12.0,  48.0,  288.0,  120.0,  0.8,  28.5
48.0,  36.0,  48.0,  48.0,  24.0,  48.0,  252.0,  105.0,  0.7,  28.5
48.0,  36.0,  24.0,  96.0,  24.0,  48.0,  276.0,  115.0,  0.7666666666666667,  28.5
48.0,  18.0,  48.0,  96.0,  24.0,  48.0,  282.0,  117.5,  0.7833333333333333,  28.5
24.0,  36.0,  48.0,  96.0,  24.0,  48.0,  276.0,  115.0,  0.7666666666666667,  28.5
48.0,  36.0,  48.0,  96.0,  16.0,  24.0,  268.0,  111.66666666666667,  0.7444444444444445,  29.0
48.0,  36.0,  48.0,  48.0,  48.0,  24.0,  252.0,  105.0,  0.7,  29.0
48.0,  36.0,  48.0,  48.0,  16.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  29.0
48.0,  36.0,  48.0,  32.0,  48.0,  48.0,  260.0,  108.33333333333333,  0.7222222222222222,  29.0
48.0,  36.0,  24.0,  96.0,  48.0,  24.0,  276.0,  115.0,  0.7666666666666667,  29.0
48.0,  36.0,  24.0,  96.0,  16.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  29.0
48.0,  36.0,  24.0,  48.0,  48.0,  48.0,  252.0,  105.0,  0.7,  29.0
48.0,  36.0,  16.0,  96.0,  48.0,  48.0,  292.0,  121.66666666666667,  0.8111111111111111,  29.0
48.0,  18.0,  48.0,  96.0,  48.0,  24.0,  282.0,  117.5,  0.7833333333333333,  29.0
48.0,  18.0,  48.0,  96.0,  16.0,  48.0,  274.0,  114.16666666666667,  0.7611111111111111,  29.0
48.0,  18.0,  48.0,  48.0,  48.0,  48.0,  258.0,  107.5,  0.7166666666666667,  29.0
48.0,  18.0,  24.0,  96.0,  48.0,  48.0,  282.0,  117.5,  0.7833333333333333,  29.0
48.0,  12.0,  48.0,  96.0,  48.0,  48.0,  300.0,  125.0,  0.8333333333333334,  29.0
24.0,  36.0,  48.0,  96.0,  48.0,  24.0,  276.0,  115.0,  0.7666666666666667,  29.0
24.0,  36.0,  48.0,  96.0,  16.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  29.0
24.0,  36.0,  48.0,  48.0,  48.0,  48.0,  252.0,  105.0,  0.7,  29.0
24.0,  36.0,  24.0,  96.0,  48.0,  48.0,  276.0,  115.0,  0.7666666666666667,  29.0
24.0,  18.0,  48.0,  96.0,  48.0,  48.0,  282.0,  117.5,  0.7833333333333333,  29.0
48.0,  36.0,  48.0,  96.0,  12.0,  24.0,  264.0,  110.0,  0.7333333333333333,  29.5
48.0,  36.0,  48.0,  48.0,  24.0,  24.0,  228.0,  95.0,  0.6333333333333333,  29.5
48.0,  36.0,  48.0,  48.0,  12.0,  48.0,  240.0,  100.0,  0.6666666666666666,  29.5
48.0,  36.0,  48.0,  32.0,  24.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  29.5
48.0,  36.0,  24.0,  96.0,  24.0,  24.0,  252.0,  105.0,  0.7,  29.5
48.0,  36.0,  24.0,  96.0,  12.0,  48.0,  264.0,  110.0,  0.7333333333333333,  29.5
48.0,  36.0,  24.0,  48.0,  24.0,  48.0,  228.0,  95.0,  0.6333333333333333,  29.5
48.0,  36.0,  16.0,  96.0,  24.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  29.5
48.0,  18.0,  48.0,  96.0,  24.0,  24.0,  258.0,  107.5,  0.7166666666666667,  29.5
48.0,  18.0,  48.0,  96.0,  12.0,  48.0,  270.0,  112.5,  0.75,  29.5
48.0,  18.0,  48.0,  48.0,  24.0,  48.0,  234.0,  97.5,  0.65,  29.5
48.0,  18.0,  24.0,  96.0,  24.0,  48.0,  258.0,  107.5,  0.7166666666666667,  29.5
48.0,  12.0,  48.0,  96.0,  24.0,  48.0,  276.0,  115.0,  0.7666666666666667,  29.5
24.0,  36.0,  48.0,  96.0,  24.0,  24.0,  252.0,  105.0,  0.7,  29.5
24.0,  36.0,  48.0,  96.0,  12.0,  48.0,  264.0,  110.0,  0.7333333333333333,  29.5
24.0,  36.0,  48.0,  48.0,  24.0,  48.0,  228.0,  95.0,  0.6333333333333333,  29.5
24.0,  36.0,  24.0,  96.0,  24.0,  48.0,  252.0,  105.0,  0.7,  29.5
24.0,  18.0,  48.0,  96.0,  24.0,  48.0,  258.0,  107.5,  0.7166666666666667,  29.5
48.0,  36.0,  48.0,  48.0,  16.0,  24.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.0
48.0,  36.0,  48.0,  32.0,  48.0,  24.0,  236.0,  98.33333333333333,  0.6555555555555556,  30.0
48.0,  36.0,  48.0,  32.0,  16.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.0
48.0,  36.0,  48.0,  24.0,  48.0,  48.0,  252.0,  105.0,  0.7,  30.0
48.0,  36.0,  24.0,  96.0,  16.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
48.0,  36.0,  24.0,  48.0,  48.0,  24.0,  228.0,  95.0,  0.6333333333333333,  30.0
48.0,  36.0,  24.0,  48.0,  16.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.0
48.0,  36.0,  24.0,  32.0,  48.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  30.0
48.0,  36.0,  16.0,  96.0,  48.0,  24.0,  268.0,  111.66666666666667,  0.7444444444444445,  30.0
48.0,  36.0,  16.0,  96.0,  16.0,  48.0,  260.0,  108.33333333333333,  0.7222222222222222,  30.0
48.0,  36.0,  16.0,  48.0,  48.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
48.0,  36.0,  12.0,  96.0,  48.0,  48.0,  288.0,  120.0,  0.8,  30.0
48.0,  18.0,  48.0,  96.0,  16.0,  24.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.0
48.0,  18.0,  48.0,  48.0,  48.0,  24.0,  234.0,  97.5,  0.65,  30.0
48.0,  18.0,  48.0,  48.0,  16.0,  48.0,  226.0,  94.16666666666667,  0.6277777777777778,  30.0
48.0,  18.0,  48.0,  32.0,  48.0,  48.0,  242.0,  100.83333333333333,  0.6722222222222223,  30.0
48.0,  18.0,  24.0,  96.0,  48.0,  24.0,  258.0,  107.5,  0.7166666666666667,  30.0
48.0,  18.0,  24.0,  96.0,  16.0,  48.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.0
48.0,  18.0,  24.0,  48.0,  48.0,  48.0,  234.0,  97.5,  0.65,  30.0
48.0,  18.0,  16.0,  96.0,  48.0,  48.0,  274.0,  114.16666666666667,  0.7611111111111111,  30.0
48.0,  12.0,  48.0,  96.0,  48.0,  24.0,  276.0,  115.0,  0.7666666666666667,  30.0
48.0,  12.0,  48.0,  96.0,  16.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  30.0
48.0,  12.0,  48.0,  48.0,  48.0,  48.0,  252.0,  105.0,  0.7,  30.0
48.0,  12.0,  24.0,  96.0,  48.0,  48.0,  276.0,  115.0,  0.7666666666666667,  30.0
48.0,  9.0,  48.0,  96.0,  48.0,  48.0,  297.0,  123.75,  0.825,  30.0
24.0,  36.0,  48.0,  96.0,  16.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
24.0,  36.0,  48.0,  48.0,  48.0,  24.0,  228.0,  95.0,  0.6333333333333333,  30.0
24.0,  36.0,  48.0,  48.0,  16.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.0
24.0,  36.0,  48.0,  32.0,  48.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  30.0
24.0,  36.0,  24.0,  96.0,  48.0,  24.0,  252.0,  105.0,  0.7,  30.0
24.0,  36.0,  24.0,  96.0,  16.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.0
24.0,  36.0,  24.0,  48.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.0
24.0,  36.0,  16.0,  96.0,  48.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  30.0
24.0,  18.0,  48.0,  96.0,  48.0,  24.0,  258.0,  107.5,  0.7166666666666667,  30.0
24.0,  18.0,  48.0,  96.0,  16.0,  48.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.0
24.0,  18.0,  48.0,  48.0,  48.0,  48.0,  234.0,  97.5,  0.65,  30.0
24.0,  18.0,  24.0,  96.0,  48.0,  48.0,  258.0,  107.5,  0.7166666666666667,  30.0
24.0,  12.0,  48.0,  96.0,  48.0,  48.0,  276.0,  115.0,  0.7666666666666667,  30.0
48.0,  36.0,  48.0,  48.0,  12.0,  24.0,  216.0,  90.0,  0.6,  30.5
48.0,  36.0,  48.0,  32.0,  24.0,  24.0,  212.0,  88.33333333333333,  0.5888888888888889,  30.5
48.0,  36.0,  48.0,  32.0,  12.0,  48.0,  224.0,  93.33333333333333,  0.6222222222222222,  30.5
48.0,  36.0,  48.0,  24.0,  24.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.5
48.0,  36.0,  24.0,  96.0,  12.0,  24.0,  240.0,  100.0,  0.6666666666666666,  30.5
48.0,  36.0,  24.0,  48.0,  24.0,  24.0,  204.0,  85.0,  0.5666666666666667,  30.5
48.0,  36.0,  24.0,  48.0,  12.0,  48.0,  216.0,  90.0,  0.6,  30.5
48.0,  36.0,  24.0,  32.0,  24.0,  48.0,  212.0,  88.33333333333333,  0.5888888888888889,  30.5
48.0,  36.0,  16.0,  96.0,  24.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.5
48.0,  36.0,  16.0,  96.0,  12.0,  48.0,  256.0,  106.66666666666667,  0.7111111111111111,  30.5
48.0,  36.0,  16.0,  48.0,  24.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  30.5
48.0,  36.0,  12.0,  96.0,  24.0,  48.0,  264.0,  110.0,  0.7333333333333333,  30.5
48.0,  18.0,  48.0,  96.0,  12.0,  24.0,  246.0,  102.5,  0.6833333333333333,  30.5
48.0,  18.0,  48.0,  48.0,  24.0,  24.0,  210.0,  87.5,  0.5833333333333334,  30.5
48.0,  18.0,  48.0,  48.0,  12.0,  48.0,  222.0,  92.5,  0.6166666666666667,  30.5
48.0,  18.0,  48.0,  32.0,  24.0,  48.0,  218.0,  90.83333333333333,  0.6055555555555555,  30.5
48.0,  18.0,  24.0,  96.0,  24.0,  24.0,  234.0,  97.5,  0.65,  30.5
48.0,  18.0,  24.0,  96.0,  12.0,  48.0,  246.0,  102.5,  0.6833333333333333,  30.5
48.0,  18.0,  24.0,  48.0,  24.0,  48.0,  210.0,  87.5,  0.5833333333333334,  30.5
48.0,  18.0,  16.0,  96.0,  24.0,  48.0,  250.0,  104.16666666666667,  0.6944444444444444,  30.5
48.0,  12.0,  48.0,  96.0,  24.0,  24.0,  252.0,  105.0,  0.7,  30.5
48.0,  12.0,  48.0,  96.0,  12.0,  48.0,  264.0,  110.0,  0.7333333333333333,  30.5
48.0,  12.0,  48.0,  48.0,  24.0,  48.0,  228.0,  95.0,  0.6333333333333333,  30.5
48.0,  12.0,  24.0,  96.0,  24.0,  48.0,  252.0,  105.0,  0.7,  30.5
48.0,  9.0,  48.0,  96.0,  24.0,  48.0,  273.0,  113.75,  0.7583333333333333,  30.5
24.0,  36.0,  48.0,  96.0,  12.0,  24.0,  240.0,  100.0,  0.6666666666666666,  30.5
24.0,  36.0,  48.0,  48.0,  24.0,  24.0,  204.0,  85.0,  0.5666666666666667,  30.5
24.0,  36.0,  48.0,  48.0,  12.0,  48.0,  216.0,  90.0,  0.6,  30.5
24.0,  36.0,  48.0,  32.0,  24.0,  48.0,  212.0,  88.33333333333333,  0.5888888888888889,  30.5
24.0,  36.0,  24.0,  96.0,  24.0,  24.0,  228.0,  95.0,  0.6333333333333333,  30.5
24.0,  36.0,  24.0,  96.0,  12.0,  48.0,  240.0,  100.0,  0.6666666666666666,  30.5
24.0,  36.0,  24.0,  48.0,  24.0,  48.0,  204.0,  85.0,  0.5666666666666667,  30.5
24.0,  36.0,  16.0,  96.0,  24.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  30.5
24.0,  18.0,  48.0,  96.0,  24.0,  24.0,  234.0,  97.5,  0.65,  30.5
24.0,  18.0,  48.0,  96.0,  12.0,  48.0,  246.0,  102.5,  0.6833333333333333,  30.5
24.0,  18.0,  48.0,  48.0,  24.0,  48.0,  210.0,  87.5,  0.5833333333333334,  30.5
24.0,  18.0,  24.0,  96.0,  24.0,  48.0,  234.0,  97.5,  0.65,  30.5
24.0,  12.0,  48.0,  96.0,  24.0,  48.0,  252.0,  105.0,  0.7,  30.5
48.0,  36.0,  48.0,  32.0,  16.0,  24.0,  204.0,  85.0,  0.5666666666666667,  31.0
48.0,  36.0,  48.0,  24.0,  48.0,  24.0,  228.0,  95.0,  0.6333333333333333,  31.0
48.0,  36.0,  48.0,  24.0,  16.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  31.0
48.0,  36.0,  24.0,  32.0,  48.0,  24.0,  212.0,  88.33333333333333,  0.5888888888888889,  31.0
48.0,  36.0,  24.0,  32.0,  16.0,  48.0,  204.0,  85.0,  0.5666666666666667,  31.0
48.0,  36.0,  24.0,  24.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  31.0
48.0,  36.0,  16.0,  96.0,  16.0,  24.0,  236.0,  98.33333333333333,  0.6555555555555556,  31.0
48.0,  36.0,  16.0,  48.0,  48.0,  24.0,  220.0,  91.66666666666667,  0.6111111111111112,  31.0
48.0,  36.0,  16.0,  48.0,  16.0,  48.0,  212.0,  88.33333333333333,  0.5888888888888889,  31.0
48.0,  36.0,  16.0,  32.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  31.0
48.0,  36.0,  12.0,  96.0,  48.0,  24.0,  264.0,  110.0,  0.7333333333333333,  31.0
48.0,  36.0,  12.0,  96.0,  16.0,  48.0,  256.0,  106.66666666666667,  0.7111111111111111,  31.0
48.0,  36.0,  12.0,  48.0,  48.0,  48.0,  240.0,  100.0,  0.6666666666666666,  31.0
48.0,  18.0,  48.0,  48.0,  16.0,  24.0,  202.0,  84.16666666666667,  0.5611111111111111,  31.0
48.0,  18.0,  48.0,  32.0,  48.0,  24.0,  218.0,  90.83333333333333,  0.6055555555555555,  31.0
48.0,  18.0,  48.0,  32.0,  16.0,  48.0,  210.0,  87.5,  0.5833333333333334,  31.0
48.0,  18.0,  48.0,  24.0,  48.0,  48.0,  234.0,  97.5,  0.65,  31.0
48.0,  18.0,  24.0,  96.0,  16.0,  24.0,  226.0,  94.16666666666667,  0.6277777777777778,  31.0
48.0,  18.0,  24.0,  48.0,  48.0,  24.0,  210.0,  87.5,  0.5833333333333334,  31.0
48.0,  18.0,  24.0,  48.0,  16.0,  48.0,  202.0,  84.16666666666667,  0.5611111111111111,  31.0
48.0,  18.0,  24.0,  32.0,  48.0,  48.0,  218.0,  90.83333333333333,  0.6055555555555555,  31.0
48.0,  18.0,  16.0,  96.0,  48.0,  24.0,  250.0,  104.16666666666667,  0.6944444444444444,  31.0
48.0,  18.0,  16.0,  96.0,  16.0,  48.0,  242.0,  100.83333333333333,  0.6722222222222223,  31.0
48.0,  18.0,  16.0,  48.0,  48.0,  48.0,  226.0,  94.16666666666667,  0.6277777777777778,  31.0
48.0,  18.0,  12.0,  96.0,  48.0,  48.0,  270.0,  112.5,  0.75,  31.0
48.0,  12.0,  48.0,  96.0,  16.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  31.0
48.0,  12.0,  48.0,  48.0,  48.0,  24.0,  228.0,  95.0,  0.6333333333333333,  31.0
48.0,  12.0,  48.0,  48.0,  16.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  31.0
48.0,  12.0,  48.0,  32.0,  48.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  31.0
48.0,  12.0,  24.0,  96.0,  48.0,  24.0,  252.0,  105.0,  0.7,  31.0
48.0,  12.0,  24.0,  96.0,  16.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  31.0
48.0,  12.0,  24.0,  48.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  31.0
48.0,  12.0,  16.0,  96.0,  48.0,  48.0,  268.0,  111.66666666666667,  0.7444444444444445,  31.0
48.0,  9.0,  48.0,  96.0,  48.0,  24.0,  273.0,  113.75,  0.7583333333333333,  31.0
48.0,  9.0,  48.0,  96.0,  16.0,  48.0,  265.0,  110.41666666666667,  0.7361111111111112,  31.0
48.0,  9.0,  48.0,  48.0,  48.0,  48.0,  249.0,  103.75,  0.6916666666666667,  31.0
48.0,  9.0,  24.0,  96.0,  48.0,  48.0,  273.0,  113.75,  0.7583333333333333,  31.0
24.0,  36.0,  48.0,  32.0,  48.0,  24.0,  212.0,  88.33333333333333,  0.5888888888888889,  31.0
24.0,  36.0,  48.0,  32.0,  16.0,  48.0,  204.0,  85.0,  0.5666666666666667,  31.0
24.0,  36.0,  48.0,  24.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  31.0
24.0,  36.0,  24.0,  96.0,  16.0,  24.0,  220.0,  91.66666666666667,  0.6111111111111112,  31.0
24.0,  36.0,  24.0,  48.0,  48.0,  24.0,  204.0,  85.0,  0.5666666666666667,  31.0
24.0,  36.0,  24.0,  32.0,  48.0,  48.0,  212.0,  88.33333333333333,  0.5888888888888889,  31.0
24.0,  36.0,  16.0,  96.0,  48.0,  24.0,  244.0,  101.66666666666667,  0.6777777777777778,  31.0
24.0,  36.0,  16.0,  96.0,  16.0,  48.0,  236.0,  98.33333333333333,  0.6555555555555556,  31.0
24.0,  36.0,  16.0,  48.0,  48.0,  48.0,  220.0,  91.66666666666667,  0.6111111111111112,  31.0
24.0,  36.0,  12.0,  96.0,  48.0,  48.0,  264.0,  110.0,  0.7333333333333333,  31.0
24.0,  18.0,  48.0,  96.0,  16.0,  24.0,  226.0,  94.16666666666667,  0.6277777777777778,  31.0
24.0,  18.0,  48.0,  48.0,  48.0,  24.0,  210.0,  87.5,  0.5833333333333334,  31.0
24.0,  18.0,  48.0,  48.0,  16.0,  48.0,  202.0,  84.16666666666667,  0.5611111111111111,  31.0
24.0,  18.0,  48.0,  32.0,  48.0,  48.0,  218.0,  90.83333333333333,  0.6055555555555555,  31.0
24.0,  18.0,  24.0,  96.0,  48.0,  24.0,  234.0,  97.5,  0.65,  31.0
24.0,  18.0,  24.0,  96.0,  16.0,  48.0,  226.0,  94.16666666666667,  0.6277777777777778,  31.0
24.0,  18.0,  24.0,  48.0,  48.0,  48.0,  210.0,  87.5,  0.5833333333333334,  31.0
24.0,  18.0,  16.0,  96.0,  48.0,  48.0,  250.0,  104.16666666666667,  0.6944444444444444,  31.0
24.0,  12.0,  48.0,  96.0,  48.0,  24.0,  252.0,  105.0,  0.7,  31.0
24.0,  12.0,  48.0,  96.0,  16.0,  48.0,  244.0,  101.66666666666667,  0.6777777777777778,  31.0
24.0,  12.0,  48.0,  48.0,  48.0,  48.0,  228.0,  95.0,  0.6333333333333333,  31.0
24.0,  12.0,  24.0,  96.0,  48.0,  48.0,  252.0,  105.0,  0.7,  31.0
24.0,  9.0,  48.0,  96.0,  48.0,  48.0,  273.0,  113.75,  0.7583333333333333,  31.0
48.0,  36.0,  48.0,  32.0,  12.0,  24.0,  200.0,  83.33333333333333,  0.5555555555555556,  31.5
48.0,  36.0,  48.0,  24.0,  24.0,  24.0,  204.0,  85.0,  0.5666666666666667,  31.5
48.0,  36.0,  48.0,  24.0,  12.0,  48.0,  216.0,  90.0,  0.6,  31.5
48.0,  36.0,  24.0,  32.0,  12.0,  48.0,  200.0,  83.33333333333333,  0.5555555555555556,  31.5
48.0,  36.0,  24.0,  24.0,  24.0,  48.0,  204.0,  85.0,  0.5666666666666667,  31.5
48.0,  36.0,  16.0,  96.0,  12.0,  24.0,  232.0,  96.66666666666667,  0.6444444444444445,  31.5
48.0,  36.0,  16.0,  48.0,  12.0,  48.0,  208.0,  86.66666666666667,  0.5777777777777777,  31.5
48.0,  36.0,  16.0,  32.0,  24.0,  48.0,  204.0,  85.0,  0.5666666666666667,  31.5
48.0,  36.0,  12.0,  96.0,  24.0,  24.0,  240.0,  100.0,  0.6666666666666666,  31.5
48.0,  36.0,  12.0,  96.0,  12.0,  48.0,  252.0,  105.0,  0.7,  31.5
48.0,  36.0,  12.0,  48.0,  24.0,  48.0,  216.0,  90.0,  0.6,  31.5
48.0,  18.0,  48.0,  32.0,  12.0,  48.0,  206.0,  85.83333333333333,  0.5722222222222222,  31.5
48.0,  18.0,  48.0,  24.0,  24.0,  48.0,  210.0,  87.5,  0.5833333333333334,  31.5
48.0,  18.0,  24.0,  96.0,  12.0,  24.0,  222.0,  92.5,  0.6166666666666667,  31.5
48.0,  18.0,  16.0,  96.0,  24.0,  24.0,  226.0,  94.16666666666667,  0.6277777777777778,  31.5
48.0,  18.0,  16.0,  96.0,  12.0,  48.0,  238.0,  99.16666666666667,  0.6611111111111111,  31.5
